sample number,time,species number,樹種,含水率,4000-5000,5000-6000,6000-7000,7000-8000,8000-9000,9000-10000
1009,33,11,チェリー,58.92116183,0.4355738996138995,0.2892095752895752,0.23104637065637054,0.07257919230769229,0.002466061776061778,-0.033642403100775174
1010,34,11,チェリー,55.60165975,0.43429841698841704,0.2875944401544401,0.22953640926640928,0.07131584615384616,0.0014531660231660256,-0.03454926356589146
1011,35,11,チェリー,52.69709544,0.4326228957528957,0.2858706949806949,0.22794227799227804,0.0700170769230769,0.0004723166023166001,-0.03540112403100773
1012,36,11,チェリー,49.79253112,0.42993528957528976,0.283312972972973,0.22574907335907343,0.06829138461538461,-0.0008732046332046272,-0.03668651162790698
1013,37,11,チェリー,46.8879668,0.42806818532818536,0.28180637065637065,0.22423142857142841,0.06727196153846154,-0.0017350965250965274,-0.03743282945736434
1014,38,11,チェリー,43.98340249,0.42494467181467166,0.27924741312741314,0.2217769111969113,0.06493080769230769,-0.0036184169884169864,-0.0392370930232558
1015,39,11,チェリー,41.07883817,0.42229305019305036,0.2754227027027027,0.2182718918918919,0.061422615384615395,-0.006651081081081082,-0.04215767441860464
1016,40,11,チェリー,38.58921162,0.4167246332046331,0.2702784942084942,0.21332976833976822,0.05735115384615384,-0.009830077220077227,-0.04502434108527131
1017,41,11,チェリー,36.09958506,0.4103904247104246,0.26446478764478776,0.2076076447876448,0.05321242307692307,-0.012997567567567574,-0.047872441860465104
1018,42,11,チェリー,33.60995851,0.40397853281853263,0.2575830115830116,0.20138305019305017,0.04849265384615386,-0.016422702702702716,-0.05075868217054269
1019,43,11,チェリー,31.53526971,0.394583590733591,0.2491583783783783,0.19402945945945937,0.043272461538461544,-0.01996424710424711,-0.053558682170542604
1020,44,11,チェリー,29.46058091,0.3846215057915056,0.24035324324324323,0.18633760617760625,0.03798465384615384,-0.023485019305019297,-0.05624875968992247
1021,45,11,チェリー,27.38589212,0.3727699999999998,0.22987413127413123,0.177187722007722,0.031878461538461536,-0.027505791505791504,-0.059423759689922466
1022,46,11,チェリー,25.72614108,0.36124586872586845,0.21974204633204633,0.16916706563706568,0.02626630769230768,-0.030743861003861023,-0.061509922480620136
1023,47,11,チェリー,24.4813278,0.3516986100386101,0.21194942084942084,0.16212833976833968,0.022022192307692316,-0.03356648648648649,-0.06374189922480622
1024,48,11,チェリー,22.82157676,0.3417959845559846,0.20376432432432431,0.1550776061776063,0.0175231923076923,-0.03647386100386101,-0.06599922480620149
1025,49,11,チェリー,21.99170124,0.3340777992277993,0.1968088030888031,0.14940247104247092,0.014235807692307688,-0.03808250965250965,-0.06674868217054258
1026,50,11,チェリー,20.74688797,0.32566073359073383,0.18986382239382232,0.14361146718146717,0.010741346153846136,-0.039914710424710426,-0.06774631782945735
1027,51,11,チェリー,19.50207469,0.3187576061776064,0.1834892277992278,0.13840980694980703,0.0072097692307692375,-0.04190343629343628,-0.06900178294573646
1028,52,11,チェリー,19.08713693,0.30944320463320446,0.1745359845559845,0.1305114285714285,0.0017912307692307618,-0.045519227799227825,-0.07185500000000004
1029,53,11,チェリー,17.42738589,0.2969127413127413,0.16286308880308872,0.12034478764478768,-0.005056769230769227,-0.049825173745173756,-0.07508325581395348
1030,54,11,チェリー,17.42738589,0.2839341312741313,0.15067783783783778,0.1099197297297297,-0.012117115384615375,-0.05421498069498071,-0.07836945736434109
1031,55,11,チェリー,17.01244813,0.27596081081081075,0.14247467181467185,0.10311687258687259,-0.016966153846153853,-0.05735656370656374,-0.08079062015503875
1032,56,11,チェリー,16.59751037,0.2670822393822396,0.13390223938223939,0.09604092664092666,-0.021793730769230763,-0.06060571428571433,-0.08334844961240308
1033,57,11,チェリー,15.3526971,0.2582481467181467,0.12604741312741308,0.0899032432432432,-0.02561884615384614,-0.06268841698841698,-0.08468767441860471
1034,58,11,チェリー,14.93775934,0.2514821235521237,0.11948154440154445,0.08482891891891893,-0.028779192307692315,-0.0644489575289575,-0.08585104651162791
1035,59,11,チェリー,14.52282158,0.24731563706563706,0.11549710424710433,0.0817830115830116,-0.0308861153846154,-0.06573405405405405,-0.08674558139534887
1036,60,11,チェリー,14.10788382,0.24331370656370657,0.11165127413127411,0.07860428571428577,-0.033101384615384574,-0.06739988416988421,-0.08821484496124035
1037,61,11,チェリー,13.69294606,0.23947810810810802,0.10819749034749034,0.0760061776061777,-0.0346303076923077,-0.06813451737451731,-0.08850267441860467
1038,62,11,チェリー,13.2780083,0.23627702702702705,0.10547617760617761,0.07405505791505795,-0.03567900000000002,-0.06848440154440154,-0.08842085271317832
1039,63,11,チェリー,12.44813278,0.23559617760617754,0.10416335907335905,0.07307660231660232,-0.036624730769230764,-0.06927038610038608,-0.08912767441860463
1040,64,11,チェリー,12.44813278,0.23344938223938239,0.10178899613899617,0.07107266409266409,-0.038131346153846175,-0.07059548262548265,-0.09051430232558136
1041,65,11,チェリー,12.03319502,0.23001362934362943,0.09937714285714284,0.06928691119691122,-0.039171269230769246,-0.07103351351351354,-0.09055833333333332
1042,66,11,チェリー,11.61825726,0.2283013899613899,0.0975423166023166,0.0680129343629343,-0.039822038461538464,-0.07125779922779915,-0.09052701550387596
1043,67,11,チェリー,11.61825726,0.22609826254826254,0.09525664092664092,0.06651903474903473,-0.040652269230769235,-0.07143776061776065,-0.09030302325581396
1044,68,11,チェリー,11.2033195,0.22534888030888015,0.09510351351351355,0.06618988416988418,-0.04120880769230771,-0.07210169884169883,-0.0910684108527132
1045,69,11,チェリー,11.2033195,0.22340092664092664,0.09318633204633207,0.06455629343629345,-0.04243911538461533,-0.07314138996138997,-0.09214492248062013
1046,70,11,チェリー,10.78838174,0.22176150579150591,0.09176857142857141,0.0634777606177606,-0.04303569230769227,-0.07344397683397687,-0.09233151162790694
1047,71,11,チェリー,10.37344398,0.21941667953667954,0.09041057915057917,0.06256957528957525,-0.04334869230769228,-0.0732233976833977,-0.09176810077519379
1048,72,11,チェリー,9.958506224,0.21843810810810813,0.08927138996138997,0.06180521235521235,-0.04368911538461539,-0.07328575289575293,-0.09167887596899224
1049,73,11,チェリー,9.543568465,0.21680362934362932,0.08804111969111972,0.06089521235521237,-0.04423434615384614,-0.07356660231660232,-0.0918335271317829
1050,74,11,チェリー,9.543568465,0.21537436293436282,0.08693189189189188,0.06006575289575294,-0.04472169230769229,-0.07377706563706564,-0.09190418604651165
1051,75,11,チェリー,9.128630705,0.2136740540540542,0.08572258687258691,0.059208725868725935,-0.045206923076923096,-0.07392814671814667,-0.0918537596899224
1052,76,11,チェリー,8.713692946,0.21288030888030884,0.08459281853281851,0.05840552123552127,-0.04572473076923076,-0.07427332046332048,-0.09213806201550398
1053,77,11,チェリー,8.713692946,0.2113730501930503,0.08339185328185329,0.057555830115830105,-0.046228461538461524,-0.07446131274131276,-0.09220290697674423
1054,78,11,チェリー,8.298755187,0.21229833976833992,0.08345602316602316,0.05775027027027025,-0.046419538461538436,-0.07459799227799224,-0.09227992248062011
1055,79,11,チェリー,7.883817427,0.21098501930501934,0.08227027027027026,0.05649586872586868,-0.04760573076923078,-0.07590725868725878,-0.09383127906976742
1056,80,11,チェリー,7.468879668,0.20970038610038602,0.08126783783783785,0.05560142857142855,-0.04835242307692307,-0.07656555984555986,-0.09450325581395357
1057,81,11,チェリー,7.468879668,0.209812084942085,0.08069903474903475,0.055197876447876416,-0.04860488461538462,-0.07676594594594593,-0.09469562015503886
1058,82,11,チェリー,7.053941909,0.20886667953667953,0.08028583011583017,0.055000000000000014,-0.048538269230769204,-0.07642799227799232,-0.09415236434108526
1059,83,11,チェリー,6.22406639,0.20866621621621628,0.07998289575289572,0.05492922779922774,-0.04837657692307692,-0.07605888030888032,-0.0936091860465116
1060,84,11,チェリー,6.22406639,0.20818285714285711,0.07974277992277995,0.05491830115830113,-0.04816276923076918,-0.07557594594594592,-0.09293282945736435
1061,85,11,チェリー,6.22406639,0.20953884169884188,0.08034737451737453,0.05535285714285715,-0.04810030769230771,-0.075709111969112,-0.09318523255813956
1062,86,11,チェリー,5.809128631,0.2085834362934363,0.07991915057915056,0.054905405405405415,-0.04848915384615384,-0.07602915057915055,-0.09350779069767436
1063,87,11,チェリー,4.979253112,0.2087368339768339,0.07975768339768344,0.054822084942084896,-0.04846069230769228,-0.07601023166023167,-0.09345992248062014
1064,88,11,チェリー,4.149377593,0.20881606177606168,0.07984444015444016,0.05499888030888032,-0.04815553846153851,-0.07554980694980698,-0.09288523255813957
1065,1,12,トチ,153.815261,1.4599303861003865,1.1607144787644783,1.0025543243243247,0.5767017692307693,0.3445647104247101,0.2343576356589147
1066,2,12,トチ,146.9879518,1.1652351737451734,0.9321107722007723,0.8037722779922779,0.4814096923076923,0.30385254826254815,0.20898620155038772
1067,3,12,トチ,140.562249,0.9726130888030884,0.7725052895752901,0.6701422007722008,0.41551526923076937,0.2743781467181466,0.1917851162790698
1068,4,12,トチ,134.939759,0.9279008494208498,0.7312145559845561,0.6324437451737454,0.3891761153846152,0.25544401544401535,0.17654627906976744
1069,5,12,トチ,129.7188755,0.8937190347490346,0.6978233590733594,0.6008746718146712,0.3649805384615385,0.23681942084942076,0.16105162790697677
1070,6,12,トチ,124.0963855,0.8644259073359071,0.666143629343629,0.5696663706563707,0.33835403846153844,0.21462027027027017,0.1419397674418604
1071,7,12,トチ,118.875502,0.8453601544401549,0.6459964864864867,0.5491301544401542,0.31911838461538455,0.19766505791505792,0.12688670542635658
1072,8,12,トチ,114.0562249,0.8364884942084944,0.6351984942084943,0.5380004247104244,0.3069649615384615,0.1859583783783784,0.11591720930232556
1073,9,12,トチ,109.2369478,0.8309460617760617,0.6277581081081084,0.5304837837837832,0.29787523076923067,0.17638579150579148,0.1063914341085271
1074,10,12,トチ,104.8192771,0.8227954440154444,0.6200808108108099,0.522445057915058,0.28952661538461527,0.16791768339768343,0.09801802325581395
1075,11,12,トチ,100.4016064,0.8176408880308883,0.6138850193050192,0.5163188416988418,0.2824026153846153,0.16066370656370652,0.09080984496124031
1076,12,12,トチ,96.78714859,0.8122061776061784,0.6071426254826255,0.5095208880308881,0.2745869230769229,0.15290081081081092,0.08316910852713175
1077,13,12,トチ,92.77108434,0.8040179922779923,0.5971416602316606,0.49970447876447843,0.26429123076923083,0.1431165637065637,0.07385290697674422
1078,14,12,トチ,89.15662651,0.787467297297298,0.5796835135135135,0.4819652509652508,0.24931384615384616,0.13062293436293432,0.06292267441860462
1079,15,12,トチ,85.54216867,0.7609808494208494,0.5536750193050192,0.4570457915057913,0.230281,0.1171577606177606,0.05268934108527133
1080,16,12,トチ,82.32931727,0.7371576447876447,0.5281905405405409,0.4330838996138996,0.21145034615384614,0.10387096525096529,0.0427431395348837
1081,17,12,トチ,79.11646586,0.7075520849420848,0.49931536679536653,0.4064071042471045,0.19163761538461532,0.08993444015444015,0.03220434108527132
1082,18,12,トチ,75.90361446,0.695349498069498,0.4842004247104246,0.39190969111969143,0.1763990769230769,0.07720447876447877,0.021295852713178264
1083,19,12,トチ,73.09236948,0.6791386872586874,0.4673737065637064,0.3759179536679536,0.16242499999999985,0.06579540540540538,0.011436821705426354
1084,20,12,トチ,70.2811245,0.6637639382239383,0.45080864864864867,0.36110799227799256,0.15020465384615392,0.056456563706563725,0.00383484496124031
1085,21,12,トチ,67.06827309,0.6490003088803092,0.43816196911196925,0.3508143629343629,0.1422707307692308,0.05102555984555985,-0.0003518217054263569
1086,22,12,トチ,64.25702811,0.6428771814671815,0.4309622393822393,0.3449709266409266,0.1378011538461539,0.04795571428571431,-0.0028431782945736437
1087,23,12,トチ,61.84738956,0.634924903474903,0.4224563706563708,0.33874722007722025,0.13325165384615387,0.045095250965251,-0.005256085271317827
1088,24,12,トチ,59.437751,0.6265580308880304,0.4155698455598455,0.33319301158301157,0.13033411538461537,0.043646370656370656,-0.00631468992248062
1089,25,12,トチ,57.02811245,0.616638494208494,0.40615262548262543,0.3263571814671811,0.1263898846153846,0.04198745173745176,-0.007205542635658913
1090,26,12,トチ,55.02008032,0.6058658687258687,0.3963314671814675,0.3182933204633206,0.12230430769230774,0.03996428571428573,-0.008532131782945743
1091,27,12,トチ,52.20883534,0.5885815830115831,0.38139474903474896,0.3065480694980695,0.11592076923076926,0.03715154440154439,-0.010031434108527137
1092,28,12,トチ,50.20080321,0.5732165637065638,0.3681130115830116,0.2955284555984554,0.11012269230769228,0.03436521235521234,-0.011839224806201554
1093,29,12,トチ,48.19277108,0.5550449034749032,0.35163718146718126,0.28199397683397687,0.1025703076923077,0.030662779922779913,-0.014073217054263563
1094,30,12,トチ,46.18473896,0.5406174131274127,0.33852451737451733,0.2710769884169885,0.0961673076923077,0.027480347490347504,-0.01605100775193798
1095,31,12,トチ,43.7751004,0.5280776833976834,0.3260622007722008,0.2608957915057916,0.08967988461538463,0.023852200772200773,-0.01847217054263565
1096,32,12,トチ,42.57028112,0.5189523166023166,0.3177190347490346,0.25377644787644793,0.08480992307692307,0.020480424710424713,-0.02125325581395349
1097,33,12,トチ,40.562249,0.5106932818532818,0.3094078764478766,0.24729613899613911,0.08035399999999998,0.017662779922779922,-0.02327317829457364
1098,34,12,トチ,38.95582329,0.5031524324324328,0.3026317760617759,0.24157432432432419,0.07656538461538462,0.015016795366795368,-0.02552767441860468
1099,35,12,トチ,37.34939759,0.4955308494208492,0.295200810810811,0.2357459073359074,0.07261784615384619,0.012458185328185324,-0.02747434108527134
1100,36,12,トチ,35.74297189,0.4870752509652508,0.28876355212355237,0.23026054054054057,0.0690138076923077,0.009856911196911204,-0.029742403100775194
1101,37,12,トチ,34.13654618,0.4796011196911199,0.2813849806949807,0.22442555984555984,0.06516092307692307,0.007320077220077219,-0.03170011627906977
1102,38,12,トチ,32.93172691,0.473124864864865,0.2760124324324323,0.21983436293436284,0.06220676923076921,0.005202972972972972,-0.0335451937984496
1103,39,12,トチ,31.3253012,0.4659801158301159,0.2692242084942084,0.21446687258687236,0.05856530769230768,0.002704633204633207,-0.035526162790697674
1104,40,12,トチ,30.12048193,0.45998046332046333,0.26337567567567566,0.20935297297297298,0.05518326923076921,-5.405405405404508e-05,-0.03809538759689921
1105,41,12,トチ,28.91566265,0.4531671814671815,0.25743656370656387,0.20467915057915073,0.05197319230769233,-0.002191235521235521,-0.03976585271317832
1106,42,12,トチ,27.71084337,0.44679783783783783,0.25212142857142866,0.19986590733590726,0.04861123076923075,-0.005044864864864856,-0.04247658914728683
1107,43,12,トチ,26.5060241,0.44165555984555965,0.2475669498069498,0.19605868725868733,0.04584061538461537,-0.007172239382239368,-0.04438259689922479
1108,44,12,トチ,25.30120482,0.43518656370656367,0.2423218146718146,0.19144447876447868,0.04274050000000001,-0.009693822393822393,-0.04670507751937987
1109,45,12,トチ,24.09638554,0.43147749034749033,0.23855428571428575,0.18824416988416987,0.04038626923076921,-0.011594864864864857,-0.048452170542635696
